voltage,current,temperature,cycle_count,capacity,soh
3.3817,1.7533,41.9017,184,1.328,70.45
3.3798,1.797,40.7259,185,1.3635,72.33
3.3657,1.8149,39.388,186,1.3291,70.51
3.3648,1.8131,38.6457,187,1.3124,69.62
3.3718,1.8021,38.3037,188,1.3153,69.77
3.1179,1.9934,38.9584,1,0.7459,40.98
3.3023,1.9788,39.1073,2,1.6623,91.32
3.3295,1.961,39.2092,3,1.6451,90.37
3.3494,1.9367,38.9361,4,1.6207,89.04
3.3541,1.9297,38.6045,5,1.5967,87.72
3.3697,1.8861,37.7948,6,1.4857,81.62
3.3729,1.8788,37.6528,7,1.4867,81.67
3.377,1.8724,37.9167,8,1.4701,80.76
3.3791,1.8591,37.7823,9,1.4565,80.01
3.3846,1.8456,37.5831,10,1.4419,79.21
3.3831,1.8445,37.5505,11,1.4371,78.95
3.3861,1.8435,37.682,12,1.4459,79.43
3.3916,1.8297,37.4403,13,1.4321,78.67
3.3914,1.8287,37.4028,14,1.4267,78.38
3.3964,1.8147,37.265,15,1.4231,78.18
3.4031,1.8075,37.5706,16,1.4409,79.16
3.4003,1.8263,38.4003,17,1.4869,81.68
3.4022,1.8395,39.1029,18,1.5245,83.75
3.4072,1.8047,37.8035,19,1.4629,80.37
3.4046,1.796,37.3561,20,1.4231,78.18
3.4067,1.7813,37.0608,21,1.4051,77.19
3.3276,1.9422,39.9461,22,1.6329,89.71
3.387,1.8689,38.7184,23,1.5687,86.18
3.3938,1.8406,38.1313,24,1.515,83.23
3.4021,1.813,37.9048,25,1.4855,81.61
3.4005,1.8111,38.0668,26,1.4808,81.35
3.4031,1.8098,38.2425,27,1.484,81.53
3.4071,1.8021,38.561,28,1.4922,81.98
3.406,1.8008,38.3892,29,1.4733,80.94
3.4082,1.7789,37.9083,30,1.4416,79.2
3.4051,1.7777,37.789,31,1.4226,78.15
3.4098,1.7759,37.8685,32,1.4266,78.37
3.4105,1.782,38.3272,33,1.4597,80.19
3.4102,1.7741,38.2227,34,1.4396,79.09
3.4144,1.7582,37.7087,35,1.4196,77.98
3.4087,1.7645,37.8704,36,1.4118,77.56
3.4118,1.7625,37.8349,37,1.4044,77.15
3.4123,1.7852,39.2693,38,1.4735,80.95
3.4055,1.8061,40.1506,39,1.4927,82.0
3.4128,1.79,39.4431,40,1.482,81.42
3.4159,1.7589,38.2971,41,1.4236,78.21
3.4145,1.757,38.0001,42,1.4038,77.12
3.3922,1.8536,39.6645,43,1.5363,84.4
3.3972,1.847,40.5036,44,1.544,84.82
3.4077,1.8097,39.6022,45,1.5079,82.84
3.305,1.9517,43.0089,46,1.8203,100.0
3.3503,1.9209,40.645,47,1.5937,87.55
3.3788,1.8756,39.6397,48,1.5331,84.22
3.3905,1.8376,39.1668,49,1.4862,81.65
3.3875,1.8377,39.8225,50,1.5029,82.56
3.3912,1.8448,40.6755,51,1.5202,83.51
3.3908,1.8364,40.5825,52,1.5118,83.05
3.3969,1.8049,39.6843,53,1.4646,80.46
3.3995,1.7965,39.48,54,1.4546,79.91
3.3981,1.788,39.4899,55,1.4333,78.74
3.3989,1.7945,39.8523,56,1.4493,79.62
3.3979,1.81,40.8737,57,1.4952,82.14
3.3987,1.8016,40.5598,58,1.4721,80.87
3.408,1.7535,38.9887,59,1.4097,77.45
3.4076,1.7513,38.7151,60,1.3862,76.15
3.4079,1.7425,38.5115,61,1.3624,74.85
3.4004,1.7827,40.1125,62,1.4471,79.5
3.4077,1.7741,40.8401,63,1.4554,79.96
3.4033,1.781,40.349,64,1.4424,79.24
3.4062,1.7472,38.9573,65,1.3775,75.68
3.405,1.7381,38.7371,66,1.354,74.38
3.3581,1.8824,40.2311,67,1.5509,85.2
3.3825,1.8524,40.9296,68,1.5563,85.5
3.3901,1.8265,39.9937,69,1.5068,82.77
3.393,1.793,39.1023,70,1.4441,79.33
3.4005,1.768,38.637,71,1.4144,77.7
3.401,1.7593,38.4579,72,1.3898,76.35
3.396,1.7914,39.9885,73,1.45,79.66
3.3996,1.7913,40.8403,74,1.4679,80.64
3.3983,1.7734,39.6417,75,1.4291,78.51
3.3985,1.7477,38.822,76,1.3767,75.63
3.4065,1.7291,38.276,77,1.3516,74.25
3.4068,1.7291,38.3062,78,1.354,74.38
3.4044,1.7361,38.5035,79,1.3577,74.59
3.402,1.7267,38.2574,80,1.3342,73.29
3.4089,1.7172,38.2943,81,1.3372,73.46
3.4075,1.7244,38.1901,82,1.339,73.56
3.4012,1.7314,38.3267,83,1.3439,73.83
3.4019,1.7316,38.3261,84,1.3455,73.91
3.4081,1.7219,38.2504,85,1.3482,74.07
3.4013,1.729,38.2552,86,1.3373,73.47
3.4001,1.7364,38.4828,87,1.3403,73.63
3.4044,1.7192,38.2083,88,1.3291,73.02
3.4028,1.7266,38.3796,89,1.3323,73.19
3.4077,1.7267,38.8479,90,1.3502,74.17
3.4062,1.744,39.5579,91,1.3815,75.9
3.4035,1.7439,39.996,92,1.3836,76.01
3.4016,1.724,38.6371,93,1.3301,73.07
3.4011,1.7216,38.1746,94,1.3177,72.39
3.4062,1.7115,37.8431,95,1.3064,71.77
3.4046,1.7218,38.785,96,1.3382,73.51
3.3978,1.7464,39.4706,97,1.3563,74.51
3.3959,1.7536,39.6165,98,1.3649,74.98
3.4029,1.7265,38.4238,99,1.3338,73.27
3.4053,1.7164,38.1146,100,1.306,71.75
3.4008,1.7241,38.3339,101,1.3102,71.98
3.4011,1.7343,39.4251,102,1.3568,74.54
3.3993,1.752,40.3151,103,1.3917,76.45
3.3982,1.7417,39.5345,104,1.363,74.88
3.4035,1.7214,38.372,105,1.3212,72.58
3.399,1.7213,38.3102,106,1.3075,71.83
3.4058,1.7112,38.2777,107,1.3106,72.0
3.3956,1.7569,40.3342,108,1.3763,75.61
3.4002,1.7575,40.7923,109,1.3918,76.46
3.3954,1.7546,39.999,110,1.365,74.99
3.3978,1.7346,38.7939,111,1.3219,72.62
3.3926,1.742,38.6701,112,1.309,71.91
3.4017,1.724,38.8266,113,1.3327,73.21
3.4836,1.5139,40.0535,114,1.7424,95.72
3.4028,1.7449,39.8975,115,1.3773,75.67
3.3995,1.7423,39.1972,116,1.3488,74.1
3.4049,1.7318,38.907,117,1.3502,74.17
3.3989,1.7395,38.9149,118,1.3388,73.55
3.4026,1.7292,38.7534,119,1.3253,72.81
3.3917,1.7552,39.0919,120,1.3308,73.11
3.3992,1.7371,38.7979,121,1.3331,73.23
3.3962,1.7451,38.8734,122,1.3333,73.25
3.3999,1.7342,38.7243,123,1.3264,72.87
3.3979,1.7344,38.6939,124,1.324,72.73
3.3993,1.7345,38.8369,125,1.3249,72.79
3.394,1.7423,38.9826,126,1.3283,72.97
3.3921,1.7506,39.051,127,1.3146,72.22
3.3991,1.7318,38.79,128,1.3167,72.33
3.3952,1.74,38.894,129,1.3042,71.65
3.3965,1.7427,40.1716,130,1.3534,74.35
3.3945,1.7612,41.0361,131,1.3713,75.33
3.3964,1.751,40.4396,132,1.3577,74.59
3.3912,1.7477,39.6519,133,1.3287,72.99
3.3955,1.7371,39.1791,134,1.3144,72.21
3.3795,1.7834,40.1181,135,1.3867,76.18
3.3923,1.7702,40.806,136,1.3868,76.19
3.4001,1.7402,39.6846,137,1.3548,74.43
3.3936,1.7373,39.3539,138,1.3256,72.82
3.401,1.7264,38.775,139,1.312,72.07
3.4003,1.7242,38.2658,140,1.3064,71.77
3.4014,1.7353,39.6845,141,1.3418,73.72
3.3938,1.7543,40.5218,142,1.3609,74.76
3.4028,1.7326,39.3438,143,1.33,73.06
3.4021,1.7212,38.6121,144,1.2991,71.37
3.3974,1.7293,38.6159,145,1.2985,71.33
3.39,1.7487,39.4057,146,1.3176,72.39
3.4001,1.7409,39.9347,147,1.3361,73.4
3.3987,1.7515,41.5549,148,1.3636,74.91
3.3928,1.749,40.3094,149,1.3333,73.25
3.3901,1.7463,39.6338,150,1.3023,71.54
3.3845,1.7544,39.3973,151,1.2889,70.81
3.3921,1.7347,39.0557,152,1.2903,70.88
3.3898,1.7434,39.1921,153,1.2924,71.0
3.3882,1.7523,39.3247,154,1.2954,71.16
3.3924,1.7407,39.021,155,1.2832,70.5
3.3581,1.8483,41.1689,156,1.4557,79.97
3.3641,1.8495,41.5308,157,1.4547,79.91
3.3804,1.7995,40.3567,158,1.4234,78.2
3.3797,1.7884,39.9053,159,1.3926,76.5
3.3837,1.7775,39.6263,160,1.3766,75.62
3.3829,1.7774,40.2511,161,1.381,75.87
3.3783,1.797,41.2837,162,1.4008,76.95
3.3866,1.7752,40.2772,163,1.3746,75.52
3.3873,1.7639,39.4587,164,1.3346,73.32
3.3839,1.7726,39.2914,165,1.3364,73.42
3.3893,1.7406,39.1925,166,1.3069,71.8
3.3899,1.7524,39.8921,167,1.3415,73.7
3.3875,1.7615,40.3512,168,1.3464,73.96
3.3868,1.7613,40.2328,169,1.345,73.89
3.3857,1.7588,39.4768,170,1.3159,72.29
3.381,1.7583,39.3248,171,1.2973,71.27
3.3816,1.7466,39.0656,172,1.2851,70.6
3.3827,1.7584,40.2537,173,1.319,72.46
3.3873,1.7678,40.6064,174,1.341,73.67
3.3863,1.756,40.1109,175,1.3261,72.85
3.3809,1.7649,39.6121,176,1.3091,71.92
3.375,1.7884,40.9542,177,1.363,74.88
3.385,1.7651,39.3683,178,1.3293,73.03
3.3858,1.7533,39.1534,179,1.2969,71.25
3.3808,1.7624,39.244,180,1.2986,71.34
3.3858,1.7502,39.0357,181,1.2841,70.54
3.3853,1.7716,39.3626,182,1.3021,71.53
3.3759,1.7808,39.4516,183,1.3089,71.91
3.3766,1.7593,39.2802,184,1.2723,69.89
3.384,1.7475,39.094,185,1.276,70.1
3.3781,1.7569,39.1923,186,1.2605,69.25
3.3864,1.7446,39.0504,187,1.2661,69.55
3.3854,1.7446,38.9924,188,1.2658,69.54
3.3832,1.7539,39.014,189,1.2656,69.53
3.3704,1.7848,39.3935,190,1.2664,69.57
3.3739,1.7952,39.4032,191,1.2868,70.69
3.3789,1.7733,39.209,192,1.27,69.77
3.3775,1.7982,41.703,193,1.346,73.94
3.3764,1.798,41.5404,194,1.3287,72.99
3.3745,1.7956,40.7077,195,1.312,72.08
3.3695,1.8154,40.2114,196,1.2951,71.15
3.3672,1.8022,40.0047,197,1.2803,70.33
3.3101,1.9774,24.8921,1,1.002,41.0
3.4632,1.9856,25.9591,2,1.8011,73.69
3.47,1.9862,25.8026,3,1.8044,73.83
3.4706,1.9871,25.6023,4,1.8044,73.83
3.4699,1.9875,25.3408,5,1.7989,73.6
3.4637,1.9875,25.0667,6,1.793,73.36
3.4627,1.9874,24.879,7,1.7886,73.18
3.4665,1.9875,24.9622,8,1.7891,73.2
3.466,1.9873,24.9718,9,1.7893,73.21
3.4668,1.9872,24.9049,10,1.7861,73.08
3.4679,1.987,24.8289,11,1.7836,72.98
3.468,1.9872,25.1053,12,1.783,72.95
3.4702,1.9868,24.9512,13,1.7814,72.89
3.4713,1.987,24.9044,14,1.7785,72.77
3.4717,1.9869,24.8872,15,1.7759,72.66
3.4742,1.9868,25.5272,16,1.778,72.75
3.4759,1.9866,26.41,17,1.783,72.95
3.4818,1.9868,27.2496,18,1.7883,73.17
3.4753,1.9866,25.7921,19,1.7793,72.8
3.4736,1.9863,25.2379,20,1.7709,72.46
3.4742,1.9863,24.991,21,1.7659,72.25
3.4761,1.9858,32.8013,22,1.7827,72.94
3.4787,1.9841,31.5696,23,1.7965,73.5
3.4751,1.9825,30.91,24,1.7909,73.28
3.474,1.9824,30.7652,25,1.7852,73.04
3.4739,1.9821,30.8279,26,1.7811,72.88
3.4761,1.9822,31.0448,27,1.7756,72.65
3.4763,1.9821,31.4956,28,1.7769,72.7
3.4773,1.982,31.2286,29,1.7713,72.47
3.4742,1.9818,30.7781,30,1.7713,72.48
3.4724,1.9818,30.5584,31,1.7661,72.26
3.4752,1.9817,30.7256,32,1.7593,71.98
3.4763,1.9818,31.233,33,1.761,72.05
3.4751,1.9817,31.0728,34,1.7602,72.02
3.4727,1.9815,30.6409,35,1.7556,71.83
3.4725,1.9816,30.615,36,1.7546,71.79
3.4727,1.9813,30.622,37,1.7499,71.6
3.4792,1.9813,32.2334,38,1.761,72.05
3.4834,1.9812,32.9584,39,1.7624,72.11
3.4814,1.9812,32.338,40,1.7536,71.75
3.475,1.9811,31.201,41,1.7462,71.45
3.473,1.981,30.8442,42,1.7406,71.22
3.4794,1.9809,32.1929,43,1.7507,71.63
3.4864,1.9811,33.0615,44,1.7651,72.22
3.4834,1.9811,32.3537,45,1.7632,72.14
3.5214,1.9837,34.7004,46,1.9855,81.24
3.4818,1.9822,32.4219,47,1.7654,72.23
3.4798,1.982,31.6092,48,1.7572,71.9
3.476,1.982,31.316,49,1.7574,71.9
3.4781,1.9821,31.9986,50,1.7617,72.08
3.4831,1.9818,32.9889,51,1.7607,72.04
3.4809,1.9819,32.8356,52,1.7607,72.04
3.4789,1.9817,31.9786,53,1.753,71.72
3.4778,1.9818,31.7959,54,1.7505,71.62
3.4767,1.9816,31.8046,55,1.7501,71.61
3.4791,1.9815,32.1843,56,1.7466,71.46
3.4818,1.9815,33.2702,57,1.7536,71.75
3.4814,1.9813,32.9181,58,1.7507,71.63
3.4733,1.9815,31.481,59,1.7433,71.33
3.4737,1.9811,31.1271,60,1.7337,70.93
3.4715,1.9812,30.9255,61,1.7319,70.86
3.4768,1.9813,32.5382,62,1.7429,71.31
3.4828,1.9809,33.5083,63,1.7433,71.33
3.4787,1.981,32.7222,64,1.7385,71.13
3.4712,1.981,31.3396,65,1.7296,70.77
3.469,1.9811,31.0912,66,1.7273,70.67
3.4757,1.981,32.0745,67,1.7449,71.39
3.4821,1.9811,33.1672,68,1.7642,72.18
3.4802,1.981,32.1405,69,1.7505,71.62
3.4736,1.9808,31.2454,70,1.7443,71.37
3.4722,1.9805,30.9418,71,1.7365,71.05
3.4701,1.9805,30.7296,72,1.7332,70.92
3.4766,1.9804,32.2412,73,1.7386,71.14
3.478,1.9805,33.2735,74,1.7432,71.32
3.4749,1.9805,31.8219,75,1.7333,70.92
3.4681,1.9804,30.9535,76,1.7299,70.78
3.4677,1.9803,30.5941,77,1.7204,70.39
3.4649,1.9802,30.6211,78,1.7244,70.56
3.4659,1.9801,30.7376,79,1.7215,70.44
3.4635,1.9803,30.4757,80,1.7197,70.36
3.4657,1.9801,30.6655,81,1.7164,70.23
3.4646,1.98,30.4817,82,1.7112,70.01
3.463,1.98,30.5018,83,1.7102,69.98
3.4616,1.9801,30.483,84,1.7131,70.09
3.4629,1.9799,30.592,85,1.7104,69.98
3.4611,1.9796,30.4246,86,1.7065,69.82
3.4632,1.9797,30.5707,87,1.7029,69.68
3.4594,1.9798,30.4605,88,1.7073,69.85
3.4619,1.9797,30.5477,89,1.7039,69.71
3.464,1.9797,31.1896,90,1.708,69.88
3.4674,1.9795,31.8981,91,1.7113,70.02
3.4677,1.9795,32.3231,92,1.7141,70.13
3.459,1.9797,30.8344,93,1.7053,69.77
3.458,1.9793,30.287,94,1.6935,69.29
3.4563,1.9792,30.072,95,1.6905,69.17
3.4605,1.9791,31.0937,96,1.7008,69.59
3.464,1.9792,31.6076,97,1.6971,69.44
3.4631,1.9791,31.6878,98,1.6998,69.55
3.4567,1.9791,30.6413,99,1.6913,69.2
3.455,1.979,30.3578,100,1.6857,68.97
3.4564,1.9788,30.4676,101,1.6832,68.87
3.4621,1.9789,31.6903,102,1.6929,69.27
3.466,1.9788,32.58,103,1.6985,69.49
3.4601,1.9788,31.6929,104,1.6936,69.29
3.4536,1.9786,30.6084,105,1.6831,68.86
3.452,1.9788,30.3997,106,1.685,68.94
3.4544,1.9785,30.5473,107,1.6803,68.75
3.4638,1.9787,32.4785,108,1.6944,69.33
3.4669,1.9783,33.0851,109,1.6956,69.38
3.4627,1.9783,32.1206,110,1.6842,68.91
3.4554,1.9783,30.9092,111,1.6722,68.42
3.4536,1.9783,30.5865,112,1.6676,68.23
3.4531,1.9782,31.0783,113,1.6782,68.66
3.6265,1.9837,33.9876,114,2.4441,100.0
3.4661,1.9781,32.2601,115,1.6913,69.2
3.464,1.9785,31.4262,116,1.6803,68.75
3.4626,1.9782,31.2096,117,1.6731,68.46
3.4609,1.9782,31.0781,118,1.6704,68.35
3.4616,1.9778,31.0536,119,1.666,68.16
3.4601,1.9781,31.0605,120,1.6642,68.09
3.4581,1.978,30.9773,121,1.6668,68.2
3.4594,1.9778,30.9392,122,1.6595,67.9
3.4556,1.9776,30.9263,123,1.6624,68.02
3.4549,1.9777,30.8631,124,1.6604,67.93
3.4567,1.9778,31.038,125,1.661,67.96
3.4566,1.9775,31.0405,126,1.6575,67.82
3.4573,1.9773,30.9573,127,1.6508,67.54
3.454,1.9774,30.9453,128,1.6533,67.64
3.4547,1.9775,30.8889,129,1.6494,67.49
3.4602,1.9776,32.3215,130,1.6679,68.24
3.4653,1.977,33.2351,131,1.6709,68.36
3.4613,1.9774,32.6724,132,1.6658,68.16
3.4568,1.9773,31.6279,133,1.6533,67.65
3.4543,1.9771,31.2341,134,1.6469,67.38
3.459,1.9762,31.9507,135,1.6719,68.41
3.4666,1.9775,32.9422,136,1.6808,68.77
3.4592,1.9775,31.9419,137,1.6738,68.48
3.4578,1.977,31.4472,138,1.6606,67.94
3.4544,1.9772,31.1248,139,1.656,67.76
3.4527,1.9769,30.7555,140,1.6469,67.38
3.4606,1.9768,32.3249,141,1.6575,67.82
3.4635,1.9767,32.9527,142,1.6604,67.94
3.4589,1.9763,31.9633,143,1.6461,67.35
3.4515,1.9764,31.1926,144,1.6408,67.14
3.4513,1.9764,31.0119,145,1.6344,66.87
3.4541,1.9765,31.5934,146,1.6374,67.0
3.4565,1.9762,32.4514,147,1.6474,67.4
3.4628,1.9764,33.7091,148,1.6546,67.7
3.4556,1.9765,32.3629,149,1.6409,67.14
3.4538,1.9763,31.5589,150,1.6265,66.55
3.45,1.9762,31.1359,151,1.6217,66.35
3.4474,1.9764,31.0411,152,1.6248,66.48
3.449,1.9763,31.0549,153,1.6188,66.23
3.4504,1.976,31.1083,154,1.6137,66.03
3.447,1.9758,30.9447,155,1.612,65.96
3.467,1.9763,32.6792,156,1.6671,68.21
3.4736,1.9765,33.033,157,1.685,68.94
3.468,1.9762,32.1408,158,1.6787,68.68
3.4633,1.9765,31.5466,159,1.673,68.45
3.4628,1.9763,31.3221,160,1.6665,68.19
3.4646,1.9762,31.9445,161,1.6698,68.32
3.4679,1.976,32.9597,162,1.6747,68.52
3.4625,1.9759,31.9495,163,1.6665,68.19
3.4598,1.976,31.0165,164,1.6522,67.6
3.4575,1.9758,30.7179,165,1.6463,67.36
3.4594,1.9758,30.8798,166,1.6424,67.2
3.4597,1.976,31.6502,167,1.6512,67.56
3.4641,1.9757,32.0663,168,1.6482,67.44
3.4602,1.9757,31.896,169,1.6479,67.42
3.4562,1.9758,30.9855,170,1.6358,66.93
3.4521,1.9757,30.7214,171,1.6332,66.82
3.4499,1.9754,30.5258,172,1.6299,66.69
3.4563,1.9754,31.8611,173,1.6388,67.05
3.4606,1.9754,32.312,174,1.636,66.94
3.456,1.9753,31.793,175,1.6311,66.74
3.4507,1.9752,31.0175,176,1.622,66.37
3.4576,1.9749,32.5263,177,1.6416,67.17
3.4531,1.9751,30.9712,178,1.6253,66.5
3.4507,1.975,30.7646,179,1.6196,66.27
3.4509,1.975,30.6602,180,1.6124,65.97
3.4501,1.9748,30.5867,181,1.6078,65.78
3.4491,1.9749,30.8325,182,1.6088,65.83
3.4458,1.9747,30.6886,183,1.6084,65.81
3.4454,1.9747,30.6205,184,1.6068,65.74
3.4451,1.9749,30.5982,185,1.6018,65.54
3.4459,1.9744,30.5224,186,1.5949,65.26
3.4445,1.9744,30.572,187,1.5938,65.21
3.4453,1.9746,30.5256,188,1.592,65.14
3.4434,1.9743,30.4602,189,1.5847,64.84
3.444,1.9741,30.4263,190,1.5763,64.5
3.4437,1.974,30.4779,191,1.572,64.32
3.4415,1.974,30.4737,192,1.573,64.36
3.4563,1.9744,33.1439,193,1.597,65.34
3.4521,1.974,32.9345,194,1.5957,65.29
3.4478,1.9741,31.954,195,1.5795,64.63
3.4452,1.9737,31.1919,196,1.5629,63.95
3.4433,1.9737,30.993,197,1.5591,63.79
2.8832,3.9521,38.8265,1,0.8981,50.27
3.1713,2.9972,40.4965,2,1.1026,61.72
3.1804,2.9579,40.3083,3,1.0886,60.94
3.2015,2.8909,39.9335,4,1.0613,59.41
3.2011,2.8757,39.95,5,1.0347,57.92
3.1928,2.8995,40.0306,6,1.027,57.49
3.0561,3.6572,39.4491,7,1.0785,60.37
3.1815,2.9675,40.0586,8,1.0639,59.55
3.1927,2.932,39.9161,9,1.0367,58.03
3.1677,2.9945,40.2765,10,1.0309,57.71
3.1782,2.958,40.1755,11,1.014,56.76
3.1613,3.0013,40.4134,12,1.0085,56.45
3.6089,1.0023,44.2969,13,1.7419,97.51
3.6118,0.9855,47.1955,14,1.7797,99.62
3.6141,0.987,47.1461,15,1.7816,99.73
3.6145,0.9884,47.1276,16,1.7835,99.83
3.6166,0.9884,47.0992,17,1.7864,100.0
3.6161,0.9885,47.1332,18,1.786,99.98
3.6257,1.004,47.1544,19,1.777,99.47
3.6133,0.988,47.1634,20,1.7814,99.72
3.6151,0.9879,47.1421,21,1.7859,99.97
3.6158,0.9878,47.0781,22,1.7852,99.93
3.6155,0.9877,47.0733,23,1.7836,99.84
3.6139,0.9893,47.0815,24,1.7797,99.62
3.6179,0.9907,47.0876,25,1.7841,99.87
3.6158,0.9891,47.0942,26,1.7833,99.82
3.6152,0.989,47.0832,27,1.7796,99.62
3.6162,0.9889,47.064,28,1.7817,99.73
3.6136,0.9888,47.0714,29,1.7776,99.5
3.6154,0.9903,47.0949,30,1.7777,99.51
3.6125,0.9887,47.0995,31,1.779,99.58
3.616,0.9903,47.0745,32,1.7808,99.68
3.6146,0.9903,47.1215,33,1.7784,99.55
3.6167,0.9919,47.1583,34,1.779,99.58
3.6168,0.9934,47.1616,35,1.7792,99.6
3.615,0.9916,47.1556,36,1.7779,99.52
3.6159,0.9916,47.1323,37,1.7792,99.6
3.6147,0.9917,47.1335,38,1.7761,99.42
3.6151,0.9899,47.1764,39,1.7751,99.37
3.4389,1.9984,50.1544,40,1.7331,97.01
3.4372,1.9984,50.1979,41,1.7395,97.37
3.437,1.9987,50.189,42,1.7378,97.28
3.4372,1.9983,50.1784,43,1.73,96.84
3.4363,1.9984,50.1825,44,1.729,96.79
3.4394,1.9983,50.1737,45,1.7286,96.76
3.0456,3.967,58.4195,46,1.5257,85.41
3.0241,3.9674,58.9548,47,1.5301,85.65
3.6461,0.9932,44.0075,1,1.7462,98.57
3.6439,0.9752,46.6761,2,1.7695,99.88
3.6464,0.9752,46.6383,3,1.7715,100.0
3.6456,0.975,46.6243,4,1.7706,99.95
3.6468,0.9763,46.6018,5,1.7704,99.93
3.6451,0.9746,46.6408,6,1.7695,99.88
3.6561,0.9916,46.6527,7,1.7638,99.56
3.6459,0.9777,46.6373,8,1.7716,100.0
3.6458,0.9759,46.6239,9,1.7701,99.92
3.6447,0.9744,46.5954,10,1.7668,99.73
3.6438,0.9742,46.5928,11,1.7649,99.62
3.6455,0.9756,46.5955,12,1.7638,99.56
3.6443,0.9756,46.6159,13,1.7657,99.67
3.6438,0.9738,46.6131,14,1.7646,99.6
3.6432,0.9753,46.6074,15,1.7609,99.4
3.643,0.9752,46.5973,16,1.7598,99.34
3.6431,0.9736,46.6056,17,1.7591,99.3
3.642,0.975,46.6247,18,1.756,99.12
3.6406,0.9717,46.6386,19,1.7572,99.19
3.6401,0.9715,46.6241,20,1.7559,99.11
3.6389,0.973,46.6574,21,1.7533,98.97
3.6391,0.9729,46.6985,22,1.7507,98.82
3.6393,0.9727,46.7037,23,1.751,98.84
3.6383,0.9709,46.6986,24,1.7496,98.76
3.6368,0.9708,46.6848,25,1.7477,98.65
3.6348,0.9708,46.6916,26,1.7444,98.47
3.6359,0.969,46.7524,27,1.7433,98.4
3.4708,1.8974,49.3009,28,1.6557,93.46
3.4717,1.8762,49.3464,29,1.643,92.74
3.4701,1.8689,49.3524,30,1.6344,92.26
3.4689,1.868,49.3465,31,1.6265,91.81
3.4681,1.8603,49.3557,32,1.6189,91.38
3.4671,1.8594,49.3683,33,1.6115,90.96
3.22,3.2987,55.9739,34,1.3241,74.74
3.2266,3.2988,55.9565,35,1.3153,74.25
3.2571,2.4963,34.5209,1,0.6735,38.84
3.4352,1.9463,34.0292,2,0.7913,45.63
3.431,1.9457,34.0121,3,0.7866,45.36
3.4349,1.945,33.9784,4,0.7796,44.96
3.4453,1.9176,33.8372,5,0.7628,43.99
3.4588,1.8884,33.6794,6,0.7405,42.7
3.3449,2.4163,34.8567,7,0.7784,44.89
3.4354,1.9698,33.9344,8,0.7733,44.59
3.4407,1.9554,33.8734,9,0.759,43.77
3.4425,1.9404,33.8016,10,0.7407,42.72
3.4442,1.9543,33.8412,11,0.7446,42.94
3.4583,1.8956,33.6892,12,0.715,41.23
3.6249,0.9642,44.275,13,1.7075,98.47
3.6219,0.9483,46.4968,14,1.7309,99.81
3.6216,0.9498,46.4678,15,1.7328,99.92
3.6229,0.9495,46.4519,16,1.7318,99.86
3.622,0.9521,46.4402,17,1.7341,100.0
3.6222,0.9505,46.4652,18,1.7335,99.96
3.6294,0.9653,46.4907,19,1.7243,99.43
3.6235,0.9515,46.4789,20,1.7319,99.87
3.6223,0.9514,46.4548,21,1.7334,99.96
3.6221,0.9511,46.4231,22,1.7322,99.89
3.6213,0.9525,46.4179,23,1.7335,99.96
3.6222,0.9539,46.4196,24,1.7324,99.9
3.6216,0.9551,46.4372,25,1.7338,99.98
3.6213,0.9536,46.4405,26,1.733,99.93
3.6217,0.9548,46.4382,27,1.7319,99.87
3.6225,0.9545,46.4198,28,1.7307,99.8
3.6228,0.9544,46.4193,29,1.7296,99.74
3.6219,0.9557,46.4429,30,1.7296,99.74
3.6231,0.954,46.455,31,1.7307,99.8
3.6207,0.9538,46.429,32,1.7293,99.72
3.6209,0.9553,46.4461,33,1.7298,99.75
3.6224,0.955,46.4773,34,1.7269,99.58
3.6218,0.9565,46.5057,35,1.7272,99.6
3.6208,0.9561,46.4895,36,1.7286,99.68
3.6206,0.9559,46.4742,37,1.7266,99.57
3.6205,0.9557,46.4676,38,1.7262,99.55
3.6208,0.9558,46.5071,39,1.7253,99.49
3.46,1.8959,48.8211,40,1.6668,96.12
3.4594,1.8889,48.8627,41,1.6668,96.11
3.4606,1.8817,48.8597,42,1.6583,95.63
3.462,1.8805,48.8476,43,1.6503,95.17
3.4582,1.8804,48.8602,44,1.6493,95.11
3.4604,1.8795,48.8559,45,1.6419,94.68
3.6538,1.3627,50.1731,46,0.557,32.12
3.3112,0.8544,9.1548,1,1.2156,100.0
3.3542,0.7982,8.8815,2,1.1476,94.41
3.3571,0.7811,8.7507,3,1.1195,92.09
3.3606,0.7614,8.8622,4,1.0841,89.18
3.3765,0.7427,8.6712,5,1.0608,87.26
3.367,0.7322,8.7574,6,1.017,83.66
3.3643,0.72,8.6397,7,1.0,82.26
3.3751,0.7119,8.6555,8,0.9915,81.56
3.3622,0.7088,8.76,9,0.9656,79.43
3.3682,0.698,8.8303,10,0.9383,77.19
3.3709,0.6934,8.7998,11,0.9299,76.49
3.3582,0.6904,8.7451,12,0.9072,74.63
3.376,0.6858,8.9469,13,0.9177,75.49
3.3752,0.6852,9.0405,14,0.9157,75.33
3.3783,0.682,8.5327,15,0.9112,74.95
3.3577,0.6894,8.7827,16,0.8969,73.78
3.3724,0.6748,8.5604,17,0.8862,72.9
3.3616,0.6896,8.7641,18,0.8931,73.47
3.3558,0.6898,8.7654,19,0.8809,72.46
3.3728,0.68,8.7551,20,0.8799,72.38
